Time(ms), Pos X, Pos Y, Pos Z
1425398534906341464, 1.9285803203909868, 0.4488608057413972, -0.2703211335368727
1425398534916397277, 1.876926517291611, 0.41298378599287733, -0.27963950060271736
1425398534957827333, 1.8339012118301863, 0.39749034546584827, -0.2752117132591557
1425398534967905964, 1.83209640978159, 0.3968401795806, -0.2744776599988221
1425398534998108052, 1.7827857125586442, 0.380251315747425, -0.2563993521290666
1425398535038399290, 1.7239541043585447, 0.36644035551495735, -0.2416084794657377
1425398535078759364, 1.6760570087606408, 0.3517529623033635, -0.21741000672248212
1425398535119615200, 1.630503302455959, 0.3370655299497505, -0.1977302712308333
1425398535159918639, 1.5867455316368635, 0.3231867031533371, -0.18055637479996833
1425398535190151191, 1.5485067102410064, 0.3090360323168704, -0.16358185831875172
1425398535234582822, 1.5196556065633502, 0.29767677817754223, -0.15906408222970436
1425398535244743391, 1.5130990596229343, 0.2950961910002201, -0.1553324293104713
1425398535275317441, 1.485481408413302, 0.2836242496031389, -0.14941323767234627
1425398535315541018, 1.4613356168064635, 0.2724151656651179, -0.1502185706878708
1425398535356447616, 1.4420390525792548, 0.2636392450552014, -0.15792180273001521
1425398535396776899, 1.429238484510564, 0.2567544053820159, -0.16467088001808905
1425398535437238009, 1.4214864331212582, 0.2526240852961801, -0.18281763793954808
1425398535467446478, 1.418116768294217, 0.2509662706004052, -0.19603759595753079
1425398535517793235, 1.4184766758931513, 0.2520747857599366, -0.21502842957922186
1425398535558055088, 1.4222670970541, 0.25473448492649653, -0.2332940215710707
1425398535600350284, 1.4288039403518433, 0.2601086216985058, -0.23929537084086483
1425398535640650058, 1.4303626482087075, 0.2644392697268787, -0.2432072158667905
1425398535671481309, 1.4332579546184805, 0.2720559320489102, -0.24319742212362006
1425398535721854065, 1.4278430416256915, 0.2766985866146703, -0.23878411476834016
1425398535752038272, 1.414957789967184, 0.2770702548400181, -0.23313468627513712
1425398535792396594, 1.3987587833273694, 0.2738658943376726, -0.22449820683051402
1425398535832664569, 1.3823412833731026, 0.26565154044644657, -0.22206851437777408
1425398535862829440, 1.3722464454854106, 0.260660144631474, -0.21931267749353034
1425398535882979993, 1.3616880905255024, 0.2526756885616601, -0.21503121300258243
1425398535903122517, 1.3514957955915348, 0.2459345571074325, -0.21092427556685778
1425398535923333925, 1.3405524991616002, 0.23761541941199682, -0.2106113629598293
1425398535943459003, 1.3271062942898781, 0.22866188638013907, -0.2072939447276111
1425398535963579802, 1.316455634388661, 0.22039227262111138, -0.2047339682010092
1425398536003836107, 1.2940871325059486, 0.20305313319053897, -0.19905630621077108
1425398536044089180, 1.2710165312799444, 0.18337238566542702, -0.19931973402918846
1425398536074283190, 1.2495078135663589, 0.16445065073511844, -0.19598965558920334
1425398536114581644, 1.230284036059218, 0.14460294539995067, -0.20028929988939104
1425398536154852333, 1.213819809193051, 0.1217993097915211, -0.20504095318825688
1425398536195189120, 1.201095397948901, 0.09743318960849123, -0.21131130132801001
1425398536225354262, 1.1960869952948836, 0.08517122129453569, -0.21893475157273734
1425398536235525092, 1.1906760406772385, 0.07270671559571817, -0.22469790406159929
1425398536265732651, 1.1852090518185439, 0.06002049137623322, -0.22941979668481038
1425398536275744973, 1.1806468833233845, 0.047407038436011684, -0.23129189239416403
1425398536307098443, 1.1770292161207303, 0.0351620041385754, -0.2355087435746912
1425398536317158972, 1.17199784392603, 0.022494888791320333, -0.23952347407200136
1425398536337284006, 1.1674884943397508, 0.010824382273981525, -0.2442877537114596
1425398536357411441, 1.163226209426335, -0.0013945773010275442, -0.24597137140954506
1425398536377538526, 1.159502676412125, -0.01315226536174774, -0.24325344999033893
1425398536397894705, 1.154464154800662, -0.02565539949842055, -0.24347911157891922
1425398536418106530, 1.149965609491674, -0.03762390992364528, -0.24418990889407188
1425398536438239510, 1.1448184583883767, -0.04989510040151468, -0.24595275293164887
1425398536458408824, 1.1393762690408755, -0.062188659512303346, -0.24446373275238464
1425398536478542236, 1.1339445033642186, -0.0747747571539421, -0.239003051756836
1425398536498683794, 1.1274719712912955, -0.08777556009132281, -0.23731668006079687
1425398536518866653, 1.121136827811908, -0.10111723646549198, -0.23611946841983533
1425398536549061189, 1.1091036645517258, -0.12666958119084004, -0.23414637805483218
1425398536589315038, 1.0972393150464874, -0.15242523675290665, -0.22557516495840468
1425398536629574376, 1.085701618850742, -0.17603434271252527, -0.22369700728846842
1425398536659711100, 1.079848596189529, -0.18858224176315264, -0.22075852016432507
1425398536679856091, 1.0721681423019271, -0.20317751117320304, -0.2175212682020533
1425398536720132784, 1.0610611298660424, -0.22206387808601957, -0.20956508495726955
1425398536740370915, 1.0557780404517028, -0.23065932738265915, -0.2085717657124594
1425398536781452693, 1.04680047422232, -0.24210803484613153, -0.20783173564906088
1425398536811647250, 1.0365288307444018, -0.25430076663265555, -0.20904191532144623
1425398536853250300, 1.0260770640735117, -0.26316580632655806, -0.21258749302481028
1425398536903601539, 1.0162488464108999, -0.26985017305984704, -0.2151808605547313
1425398536934115128, 1.0093460494876108, -0.2732157854712878, -0.22626776845540875
