Time(ms), Pos X, Pos Y, Pos Z
1425398534722640358, 0.8153762703167691, -0.5988029988582718, -2.1546567538194843
1425398534762948712, 0.7994475147122431, -0.5767988235654685, -2.134210277466509
1425398534793278967, 0.7964879292595002, -0.5439345055476972, -2.1131808419728353
1425398534833698807, 0.787560333469751, -0.526671973029627, -2.091127443350392
1425398534884116223, 0.7819574328119372, -0.5083371048102013, -2.0630822301347393
1425398534914387582, 0.7813188159473934, -0.49270184482576973, -2.0323320163561194
1425398534955560278, 0.7829579213748417, -0.48036452220916037, -2.001865267249934
1425398534996738230, 0.7870359613046204, -0.46506745228011637, -1.9714847840356668
1425398535036978678, 0.7927497083643092, -0.4461929413694409, -1.9401504321930259
1425398535087209564, 0.7967377267804281, -0.42745794884912525, -1.911823957275121
1425398535117499493, 0.8016622237721889, -0.4048199813162823, -1.8834654828071091
1425398535157862635, 0.8075846630782093, -0.38143023094574957, -1.860666509585203
1425398535198588082, 0.8032622448329729, -0.3672949203178365, -1.8361666463774413
1425398535208651717, 0.8032369979603331, -0.36720965953518314, -1.836020402520746
1425398535253853398, 0.8073861014278418, -0.33849192192037036, -1.8135346048257914
1425398535284046724, 0.8077527698238252, -0.3134567281661622, -1.791288083402036
1425398535324444462, 0.7975473905278312, -0.2977503017488542, -1.7682713039691231
1425398535354623500, 0.798791441766082, -0.265521629855617, -1.7476329716772967
1425398535395102698, 0.7875320311928435, -0.24116086452989627, -1.7241161860733438
1425398535435705403, 0.7816473078005298, -0.2152332251169886, -1.7055872180204967
1425398535476012023, 0.775166893322444, -0.1880042245807767, -1.686818964525183
1425398535516324103, 0.7686627285167229, -0.1618859875414166, -1.667323589631492
1425398535557018824, 0.7646068467410652, -0.13349616954200527, -1.6468035863928994
1425398535597948460, 0.7625755056941101, -0.10817139289767908, -1.6239590369839836
1425398535638479907, 0.7649116164623367, -0.07905373116716174, -1.599579278029538
1425398535678914097, 0.7681537002812091, -0.05256001342300076, -1.5721720421080165
1425398535711626502, 0.7696970102837875, -0.030834568005987384, -1.5441402129488857
1425398535752405666, 0.7832265318742828, 0.009178476772442767, -1.512956269914195
1425398535792928642, 0.790989391215689, 0.03898654141958935, -1.481184318920986
1425398535833274019, 0.7971908514116988, 0.06703047792263628, -1.4500276204807756
1425398535883676756, 0.8046262077698009, 0.09561654708849332, -1.419668131139292
1425398535924659162, 0.8099150656970346, 0.11950843357980867, -1.3907447191041333
1425398535954852849, 0.8147318735373356, 0.1432254433730884, -1.363061695941408
1425398535995150212, 0.8176989318490833, 0.1614865071617435, -1.3362804319932833
1425398536035491600, 0.8199403317069069, 0.17889606837057515, -1.3107579929987292
1425398536078459986, 0.8150712299827636, 0.18175847481135654, -1.2885872069833009
1425398536118762993, 0.8180313980585204, 0.19890253250483636, -1.2619923184657416
1425398536149311015, 0.8137282070507615, 0.20325975947216346, -1.2379723086143843
1425398536199639024, 0.8089692620988325, 0.20368361002785051, -1.2133530605658858
1425398536239877302, 0.8023129858714921, 0.20183836842589975, -1.1891451762103662
1425398536270013085, 0.7982600855920436, 0.19779442584986073, -1.1647316141419433
1425398536310256571, 0.7977654074855145, 0.1917378640664602, -1.1411831384310123
1425398536350559051, 0.7986618335821066, 0.18299182006575854, -1.1186764683490895
1425398536390913579, 0.800628618406193, 0.17569522040607266, -1.0961194670546395
1425398536442026275, 0.8018238915128311, 0.16927510001565227, -1.0742234947249618
1425398536482545941, 0.8025084623441008, 0.16553293137872505, -1.0530921741570611
1425398536523426256, 0.8030886368660854, 0.16397682406416325, -1.032158504273068
1425398536563718382, 0.8049150672606089, 0.1651173432983164, -1.0124264536383
1425398536594077333, 0.8065658986075341, 0.16495549414978883, -0.9938596366141765
1425398536644467630, 0.8049564773777266, 0.16071779526669683, -0.9773952786493754
1425398536684835522, 0.8114032382191112, 0.1704922375847333, -0.951264684671132
1425398536715042990, 0.8130157082827585, 0.1746693783620472, -0.933319581860576
1425398536735392845, 0.8137478727681768, 0.1763648825313766, -0.9266979294784445
1425398536745455612, 0.8135301225869777, 0.17727593950962817, -0.9222423385071491
1425398536775814186, 0.81367530169719, 0.1822541354841447, -0.9081838986797633
1425398536816144485, 0.813627935412801, 0.18927511510920758, -0.8891160613562902
