Time(ms), Pos X, Pos Y, Pos Z
1425398460291543822, 2.161839289228433, -0.30205002080761134, -0.30241675278279156
1425398460301604329, 2.161839289228433, -0.30205002080761134, -0.30241675278279156
1425398460311679939, 2.161839289228433, -0.30205002080761134, -0.30241675278279156
1425398460321797062, 2.1619278947697618, -0.30045137098896113, -0.3019898364360113
1425398460331857627, 2.1619278947697618, -0.30045137098896113, -0.3019898364360113
1425398460341927329, 2.1611119571974555, -0.2975037249172021, -0.3023253954638849
1425398460351985993, 2.1611119571974555, -0.2975037249172021, -0.3023253954638849
1425398460362078128, 2.160515065659184, -0.29567030208974665, -0.3032798142405704
1425398460372288300, 2.160515065659184, -0.29567030208974665, -0.3032798142405704
1425398460382358408, 2.158770110735239, -0.29382581304545097, -0.30288525441464986
1425398460392418971, 2.158770110735239, -0.29382581304545097, -0.30288525441464986
1425398460402495364, 2.15563908937284, -0.29157938255594296, -0.30184035639398277
1425398460412566126, 2.15563908937284, -0.29157938255594296, -0.30184035639398277
1425398460423068741, 2.151833673675725, -0.2898506675280894, -0.2986171353542382
1425398460433169902, 2.151833673675725, -0.2898506675280894, -0.2986171353542382
1425398460443273507, 2.147881196700501, -0.288835674775882, -0.2916090776060878
1425398460454557362, 2.147881196700501, -0.288835674775882, -0.2916090776060878
1425398460464624771, 2.1419598566145126, -0.2853415340971581, -0.2809380085191403
1425398460474749728, 2.1354605926283163, -0.2806202419384669, -0.2709598189029244
1425398460484810870, 2.1331926175260594, -0.27897250359247505, -0.2674780129886586
1425398460495133040, 2.1234790951075913, -0.2718660054139874, -0.25371097399485376
1425398460505171988, 2.1234790951075913, -0.2718660054139874, -0.25371097399485376
1425398460515237704, 2.112373661229051, -0.2654694454041988, -0.23778690179684359
1425398460527077660, 2.112373661229051, -0.2654694454041988, -0.23778690179684359
1425398460537141522, 2.1000202677038353, -0.2602881716734251, -0.22170239280325565
1425398460547177089, 2.1000202677038353, -0.2602881716734251, -0.22170239280325565
1425398460557240639, 2.1000202677038353, -0.2602881716734251, -0.22170239280325565
1425398460567315254, 2.086354779302558, -0.2536704947968742, -0.2047788983916573
1425398460577375089, 2.070209965127732, -0.24422436347671184, -0.18813803924265504
1425398460587443487, 2.070209965127732, -0.24422436347671184, -0.18813803924265504
1425398460597513003, 2.070209965127732, -0.24422436347671184, -0.18813803924265504
1425398460607569285, 2.0412519643724347, -0.22246235915761758, -0.16881609160820354
1425398460617683142, 2.0412519643724347, -0.22246235915761758, -0.16881609160820354
1425398460627744586, 2.0412519643724347, -0.22246235915761758, -0.16881609160820354
1425398460637808138, 2.0279734443355264, -0.21081868481930766, -0.16522599281141226
1425398460647874824, 2.0148398271821715, -0.199130598896196, -0.16421156960931493
1425398460657940931, 2.0148398271821715, -0.199130598896196, -0.16421156960931493
1425398460668003837, 2.0148398271821715, -0.199130598896196, -0.16421156960931493
1425398460678073328, 2.0014387720953795, -0.18668300174447983, -0.16364910457973703
1425398460688145281, 2.0014387720953795, -0.18668300174447983, -0.16364910457973703
1425398460698238825, 1.9890487619507533, -0.1750070844588658, -0.16515042487851028
1425398460708306259, 1.9890487619507533, -0.1750070844588658, -0.16515042487851028
1425398460718386392, 1.9772040680291543, -0.16387819864819675, -0.16826748274963776
1425398460728459007, 1.9772040680291543, -0.16387819864819675, -0.16826748274963776
1425398460738536555, 1.9665076548967217, -0.15338852971088812, -0.17339570193072007
1425398460748639475, 1.9665076548967217, -0.15338852971088812, -0.17339570193072007
1425398460758695589, 1.9595254262478383, -0.13891861980552256, -0.19063898494887777
1425398460768758719, 1.9595254262478383, -0.13891861980552256, -0.19063898494887777
1425398460778822520, 1.9569251848897107, -0.13168820014543137, -0.19810160647091468
1425398460788883876, 1.9569251848897107, -0.13168820014543137, -0.19810160647091468
1425398460798945463, 1.9493389222729083, -0.11451237599763253, -0.20134113607444581
1425398460809828223, 1.9420859309187368, -0.10958898225907698, -0.1944045508433393
1425398460819914051, 1.9420859309187368, -0.10958898225907698, -0.1944045508433393
1425398460830039118, 1.9420859309187368, -0.10958898225907698, -0.1944045508433393
1425398460840183223, 1.945678943007311, -0.10627542765986409, -0.20433868988122594
1425398460851336324, 1.945678943007311, -0.10627542765986409, -0.20433868988122594
1425398460861396777, 1.9455159722440905, -0.10015312492734374, -0.20954487544486045
1425398460871496732, 1.9455159722440905, -0.10015312492734374, -0.20954487544486045
1425398460871496732, 1.9455159722440905, -0.10015312492734374, -0.20954487544486045
1425398460881559875, 1.9434809942779765, -0.09073342071008783, -0.21408381748593375
1425398460891625785, 1.9419909549662409, -0.08344929677872814, -0.22023613417004984
1425398460901691391, 1.9419909549662409, -0.08344929677872814, -0.22023613417004984
1425398460912854310, 1.9419909549662409, -0.08344929677872814, -0.22023613417004984
1425398460922939097, 1.9419909549662409, -0.08344929677872814, -0.22023613417004984
1425398460933011334, 1.939402367439857, -0.07066152323750696, -0.2333178634175086
1425398460943069117, 1.939402367439857, -0.07066152323750696, -0.2333178634175086
1425398460953131569, 1.939402367439857, -0.07066152323750696, -0.2333178634175086
1425398460963198760, 1.939402367439857, -0.07066152323750696, -0.2333178634175086
1425398460973267209, 1.9371298515059898, -0.06335580692284215, -0.2469729067516402
1425398460983339262, 1.9371298515059898, -0.06335580692284215, -0.2469729067516402
1425398460993438537, 1.9371298515059898, -0.06335580692284215, -0.2469729067516402
1425398461003889611, 1.9371298515059898, -0.06335580692284215, -0.2469729067516402
1425398461013947078, 1.9347781106575916, -0.06081550664141466, -0.25444739539623984
1425398461024013890, 1.9347781106575916, -0.06081550664141466, -0.25444739539623984
1425398461034073637, 1.9347781106575916, -0.06081550664141466, -0.25444739539623984
1425398461044140851, 1.9347781106575916, -0.06081550664141466, -0.25444739539623984
1425398461054203703, 1.9347781106575916, -0.06081550664141466, -0.25444739539623984
1425398461064271277, 1.934607672143052, -0.06294374101866529, -0.24969315914711132
1425398461076766227, 1.934607672143052, -0.06294374101866529, -0.24969315914711132
1425398461086841939, 1.934607672143052, -0.06294374101866529, -0.24969315914711132
1425398461097202840, 1.9371544171040347, -0.06819361517930478, -0.2368823936098311
1425398461107268327, 1.9371544171040347, -0.06819361517930478, -0.2368823936098311
1425398461127464349, 1.9371544171040347, -0.06819361517930478, -0.2368823936098311
1425398461127464349, 1.9371544171040347, -0.06819361517930478, -0.2368823936098311
1425398461137592359, 1.9432531305173677, -0.0786049400264075, -0.21738222096369653
1425398461147650655, 1.9432531305173677, -0.0786049400264075, -0.21738222096369653
1425398461157715484, 1.9432531305173677, -0.0786049400264075, -0.21738222096369653
1425398461167782881, 1.9432531305173677, -0.0786049400264075, -0.21738222096369653
1425398461177843434, 1.950591800573351, -0.08910857817884277, -0.1891546979230837
1425398461187903420, 1.950591800573351, -0.08910857817884277, -0.1891546979230837
1425398461197960983, 1.950591800573351, -0.08910857817884277, -0.1891546979230837
1425398461208025969, 1.95671079307956, -0.09063669381658124, -0.15249757893116744
1425398461218059325, 1.95671079307956, -0.09063669381658124, -0.15249757893116744
1425398461228130795, 1.95671079307956, -0.09063669381658124, -0.15249757893116744
1425398461238193324, 1.95671079307956, -0.09063669381658124, -0.15249757893116744
1425398461252652479, 1.95671079307956, -0.09063669381658124, -0.15249757893116744
1425398461252652479, 1.95671079307956, -0.09063669381658124, -0.15249757893116744
1425398461262847479, 1.9720877544561044, -0.09786181975848107, -0.11955243787745862
1425398461283247708, 1.9720877544561044, -0.09786181975848107, -0.11955243787745862
1425398461283247708, 1.9720877544561044, -0.09786181975848107, -0.11955243787745862
1425398461293317532, 1.9900004578067931, -0.10312085984432584, -0.08475043724681397
1425398461303384672, 1.9900004578067931, -0.10312085984432584, -0.08475043724681397
1425398461313464465, 1.9900004578067931, -0.10312085984432584, -0.08475043724681397
1425398461323557378, 1.9900004578067931, -0.10312085984432584, -0.08475043724681397
1425398461333620037, 1.9900004578067931, -0.10312085984432584, -0.08475043724681397
1425398461343687823, 2.011069314686674, -0.10747210110542826, -0.04937625520903577
1425398461353731384, 2.011069314686674, -0.10747210110542826, -0.04937625520903577
1425398461363825662, 2.011069314686674, -0.10747210110542826, -0.04937625520903577
1425398461373869032, 2.011069314686674, -0.10747210110542826, -0.04937625520903577
1425398461383965353, 2.032369776444356, -0.11181472046335794, -0.014327867987431686
1425398461394246629, 2.032369776444356, -0.11181472046335794, -0.014327867987431686
1425398461404411875, 2.032369776444356, -0.11181472046335794, -0.014327867987431686
1425398461414470214, 2.032369776444356, -0.11181472046335794, -0.014327867987431686
1425398461424532827, 2.0323697764443565, -0.11181472046335772, -0.014327867987431908
1425398461434915266, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461444972827, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461455030546, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461465095575, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461475157618, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461485218062, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461495398721, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461505462418, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461515522987, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461525583884, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461535710404, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461545717456, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461555776494, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461565839451, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461575900282, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461586020213, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461596097280, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461606235368, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461616293694, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461626351137, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461636430257, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461646470022, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461656562251, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461666667119, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461676735659, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461686798872, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461696843832, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461706905922, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461717112949, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461727184872, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461737248686, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461747310473, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461757495727, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461767665610, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461777733574, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461787800278, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461800880661, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461810972533, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461821044337, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461831103792, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461841171814, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461851242250, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461861300116, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461871367135, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461881432348, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461891493541, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461901558234, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461901558234, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461911623174, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461921684585, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461931747527, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461941814979, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461951878139, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461961939724, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461972186302, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461982250159, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398461992320497, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398462002386061, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398462012480236, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398462022536568, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398462032599704, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398462042659797, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398462052716178, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398462062794634, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398462072866006, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398462082929476, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398462093032228, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398462103095433, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398462113157296, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398462123224741, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398462133302399, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398462143376708, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398462153439788, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398462163499533, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398462173533692, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398462183597645, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398462193661644, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398462203722838, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398462213794623, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398462223870372, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398462233941059, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398462244018869, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398462254460572, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398462264547971, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398462274607199, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398462284667577, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
1425398462294729413, 2.043663776916773, -0.11346707499034037, 0.0010042904942391129
